timestamp,hs_m,wind_kn,precip_mmhr,sst_c,cloud_pct
2026-05-16T16:00:00+00:00,1.12,9.7,0.13,28.58,36.3
2026-05-16T17:00:00+00:00,1.2,7.7,0.09,28.52,30.8
2026-05-16T18:00:00+00:00,1.23,9.5,0.24,28.32,33.5
2026-05-16T19:00:00+00:00,1.12,9.6,0.16,28.22,44.0
2026-05-16T20:00:00+00:00,1.19,12.6,0.16,28.03,41.4
2026-05-16T21:00:00+00:00,1.21,8.7,0.2,27.98,39.3
2026-05-16T22:00:00+00:00,1.21,11.2,0.17,28.12,48.7
2026-05-16T23:00:00+00:00,1.23,10.8,0.09,28.14,49.4
2026-05-17T00:00:00+00:00,1.13,12.6,0.19,28.1,56.2
2026-05-17T01:00:00+00:00,1.06,12.8,0.1,28.25,59.7
2026-05-17T02:00:00+00:00,1.14,14.2,0.14,28.42,60.0
2026-05-17T03:00:00+00:00,1.16,13.0,0.2,28.49,73.4
2026-05-17T04:00:00+00:00,1.13,13.9,0.2,28.67,69.7
2026-05-17T05:00:00+00:00,1.18,13.4,0.2,28.78,73.7
2026-05-17T06:00:00+00:00,0.99,14.6,0.1,28.94,72.0
2026-05-17T07:00:00+00:00,1.04,14.5,0.19,29.12,68.3
2026-05-17T08:00:00+00:00,1.04,14.8,0.14,29.21,78.8
2026-05-17T09:00:00+00:00,1.03,12.6,0.16,29.3,81.3
2026-05-17T10:00:00+00:00,0.93,12.4,0.22,29.25,77.0
2026-05-17T11:00:00+00:00,0.94,12.0,0.22,29.21,70.0
2026-05-17T12:00:00+00:00,1.14,11.3,0.11,29.2,72.3
2026-05-17T13:00:00+00:00,0.9,12.7,0.12,29.14,73.7
2026-05-17T14:00:00+00:00,1.12,12.6,0.19,28.93,65.7
2026-05-17T15:00:00+00:00,4.23,34.9,7.65,28.85,100.0
2026-05-17T16:00:00+00:00,4.09,34.5,7.74,28.73,100.0
2026-05-17T17:00:00+00:00,4.63,37.9,8.33,28.55,100.0
2026-05-17T18:00:00+00:00,4.35,39.4,8.58,28.41,100.0
2026-05-17T19:00:00+00:00,4.81,40.2,7.82,28.27,100.0
2026-05-17T20:00:00+00:00,4.95,40.7,9.88,28.21,100.0
2026-05-17T21:00:00+00:00,4.68,41.8,9.49,28.11,100.0
2026-05-17T22:00:00+00:00,4.79,41.4,8.93,28.11,100.0
2026-05-17T23:00:00+00:00,4.42,42.4,9.15,28.08,100.0
2026-05-18T00:00:00+00:00,4.47,41.5,8.11,28.21,100.0
2026-05-18T01:00:00+00:00,4.03,40.4,8.85,28.29,100.0
2026-05-18T02:00:00+00:00,3.8,37.6,7.23,28.4,100.0
2026-05-18T03:00:00+00:00,3.84,34.1,7.03,28.5,100.0
2026-05-18T04:00:00+00:00,3.53,38.3,7.19,28.67,100.0
2026-05-18T05:00:00+00:00,3.35,31.8,6.9,28.93,100.0
2026-05-18T06:00:00+00:00,3.34,31.2,6.22,29.01,100.0
2026-05-18T07:00:00+00:00,3.18,31.8,5.43,29.2,100.0
2026-05-18T08:00:00+00:00,3.3,28.3,5.56,29.23,100.0
2026-05-18T09:00:00+00:00,0.81,8.5,0.13,29.24,80.8
2026-05-18T10:00:00+00:00,0.82,10.5,0.13,29.43,75.8
2026-05-18T11:00:00+00:00,0.73,8.5,0.1,29.17,73.5
2026-05-18T12:00:00+00:00,0.78,9.3,0.12,29.25,69.7
2026-05-18T13:00:00+00:00,0.86,8.5,0.26,29.12,61.5
2026-05-18T14:00:00+00:00,0.83,7.3,0.23,29.02,67.7
2026-05-18T15:00:00+00:00,0.82,6.2,0.09,28.81,62.3
2026-05-18T16:00:00+00:00,0.78,5.0,0.17,28.72,65.8
2026-05-18T17:00:00+00:00,0.91,5.8,0.13,28.43,56.6
2026-05-18T18:00:00+00:00,0.73,6.3,0.12,28.35,62.8
2026-05-18T19:00:00+00:00,0.77,3.8,0.15,28.34,52.2
2026-05-18T20:00:00+00:00,0.81,2.4,0.19,28.12,50.6
2026-05-18T21:00:00+00:00,0.84,4.6,0.16,27.99,53.6
2026-05-18T22:00:00+00:00,0.75,4.2,0.08,28.16,54.3
2026-05-18T23:00:00+00:00,0.77,5.2,0.1,28.16,57.4
2026-05-19T00:00:00+00:00,0.79,4.5,0.12,28.21,57.3
2026-05-19T01:00:00+00:00,0.73,6.3,0.14,28.24,55.2
2026-05-19T02:00:00+00:00,0.71,7.0,0.1,28.34,54.8
2026-05-19T03:00:00+00:00,0.79,4.6,0.22,28.56,56.9
2026-05-19T04:00:00+00:00,0.71,5.7,0.17,28.69,56.4
2026-05-19T05:00:00+00:00,0.8,5.0,0.1,28.83,60.3
2026-05-19T06:00:00+00:00,0.79,5.9,0.12,28.89,59.8
2026-05-19T07:00:00+00:00,0.78,6.2,0.11,29.01,56.0
2026-05-19T08:00:00+00:00,0.94,6.9,0.07,29.16,46.4
2026-05-19T09:00:00+00:00,0.85,3.4,0.15,29.29,44.4
2026-05-19T10:00:00+00:00,0.77,5.8,0.23,29.29,37.9
2026-05-19T11:00:00+00:00,0.76,4.6,0.11,29.33,37.7
2026-05-19T12:00:00+00:00,0.84,3.5,0.03,29.14,36.0
2026-05-19T13:00:00+00:00,0.77,5.2,0.13,29.05,33.6
2026-05-19T14:00:00+00:00,0.8,0.0,0.19,28.92,28.5
2026-05-19T15:00:00+00:00,0.87,3.2,0.1,28.84,28.0
2026-05-19T16:00:00+00:00,0.91,4.3,0.17,28.66,28.4
2026-05-19T17:00:00+00:00,0.84,1.9,0.12,28.54,22.8
2026-05-19T18:00:00+00:00,0.8,1.1,0.15,28.4,23.2
2026-05-19T19:00:00+00:00,0.94,2.4,0.16,28.26,22.8
2026-05-19T20:00:00+00:00,1.03,2.8,0.22,28.13,20.6
2026-05-19T21:00:00+00:00,0.82,3.4,0.17,28.07,25.1
2026-05-19T22:00:00+00:00,0.92,3.9,0.23,28.12,15.8
2026-05-19T23:00:00+00:00,1.24,4.1,0.05,28.05,35.1
2026-05-20T00:00:00+00:00,0.95,4.8,0.13,28.14,28.5
2026-05-20T01:00:00+00:00,0.98,5.6,0.06,28.32,33.7
2026-05-20T02:00:00+00:00,0.91,6.8,0.26,28.24,39.0
2026-05-20T03:00:00+00:00,0.93,6.0,0.15,28.51,33.0
2026-05-20T04:00:00+00:00,1.07,3.5,0.16,28.58,42.5
2026-05-20T05:00:00+00:00,0.9,5.2,0.18,28.83,28.9
2026-05-20T06:00:00+00:00,1.08,6.7,0.24,29.0,45.3
2026-05-20T07:00:00+00:00,1.04,5.4,0.14,29.12,37.9
2026-05-20T08:00:00+00:00,1.06,5.1,0.17,29.08,41.8
2026-05-20T09:00:00+00:00,1.19,5.2,0.19,29.23,36.8
2026-05-20T10:00:00+00:00,1.02,4.5,0.16,29.12,33.5
2026-05-20T11:00:00+00:00,1.13,4.9,0.25,29.26,37.9
2026-05-20T12:00:00+00:00,1.16,7.3,0.15,29.14,28.0
2026-05-20T13:00:00+00:00,1.25,5.0,0.18,29.11,37.5
2026-05-20T14:00:00+00:00,1.24,4.4,0.15,28.95,29.9
2026-05-20T15:00:00+00:00,1.13,3.3,0.07,28.69,37.4
2026-05-20T16:00:00+00:00,1.15,7.5,0.24,28.69,39.3
2026-05-20T17:00:00+00:00,1.04,3.4,0.12,28.41,32.4
2026-05-20T18:00:00+00:00,1.21,3.0,0.05,28.37,35.1
2026-05-20T19:00:00+00:00,1.23,7.2,0.15,28.14,38.2
2026-05-20T20:00:00+00:00,1.32,5.0,0.12,28.08,46.4
2026-05-20T21:00:00+00:00,1.3,5.5,0.13,27.98,41.0
2026-05-20T22:00:00+00:00,1.14,5.6,0.2,27.97,50.9
2026-05-20T23:00:00+00:00,1.14,7.1,0.09,28.12,55.9
2026-05-21T00:00:00+00:00,1.26,7.8,0.18,28.07,57.9
2026-05-21T01:00:00+00:00,1.16,10.7,0.15,28.1,58.7
2026-05-21T02:00:00+00:00,1.31,8.7,0.22,28.37,55.9
2026-05-21T03:00:00+00:00,1.14,10.3,0.12,28.5,64.9
2026-05-21T04:00:00+00:00,1.37,9.7,0.11,28.57,70.3
2026-05-21T05:00:00+00:00,1.2,12.3,0.22,28.82,66.2
2026-05-21T06:00:00+00:00,1.18,10.7,0.22,28.92,68.9
2026-05-21T07:00:00+00:00,1.25,11.9,0.09,29.01,68.8
2026-05-21T08:00:00+00:00,1.41,9.1,0.06,29.06,77.5
2026-05-21T09:00:00+00:00,1.5,9.8,0.15,29.07,63.7
2026-05-21T10:00:00+00:00,1.5,10.8,0.17,29.08,77.4
2026-05-21T11:00:00+00:00,1.31,10.3,0.12,29.12,74.1
2026-05-21T12:00:00+00:00,1.32,10.4,0.17,29.19,71.3
2026-05-21T13:00:00+00:00,1.29,9.5,0.12,28.94,68.8
2026-05-21T14:00:00+00:00,1.24,9.0,0.17,28.91,68.2
2026-05-21T15:00:00+00:00,1.63,7.7,0.14,28.63,66.1
2026-05-21T16:00:00+00:00,1.42,9.3,0.14,28.51,67.2
2026-05-21T17:00:00+00:00,1.34,10.6,0.18,28.35,66.5
2026-05-21T18:00:00+00:00,1.35,9.9,0.14,28.23,67.8
2026-05-21T19:00:00+00:00,1.41,9.3,0.21,28.06,73.4
2026-05-21T20:00:00+00:00,1.46,9.0,0.13,28.07,71.7
2026-05-21T21:00:00+00:00,1.25,9.6,0.16,28.01,85.7
2026-05-21T22:00:00+00:00,1.49,12.7,0.23,27.9,76.5
2026-05-21T23:00:00+00:00,1.43,12.5,0.13,27.95,76.7
2026-05-22T00:00:00+00:00,1.46,11.4,0.19,27.98,83.3
2026-05-22T01:00:00+00:00,1.27,13.0,0.16,28.0,86.3
2026-05-22T02:00:00+00:00,1.47,11.7,0.2,28.22,93.8
2026-05-22T03:00:00+00:00,1.43,13.3,0.14,28.33,84.7
2026-05-22T04:00:00+00:00,1.35,13.3,0.14,28.44,85.4
2026-05-22T05:00:00+00:00,1.32,14.6,0.2,28.71,86.8
2026-05-22T06:00:00+00:00,1.41,13.6,0.16,28.69,85.7
2026-05-22T07:00:00+00:00,1.6,14.3,0.09,28.93,79.5
2026-05-22T08:00:00+00:00,1.32,11.6,0.22,28.96,79.0
2026-05-22T09:00:00+00:00,1.42,11.2,0.14,29.01,82.1
2026-05-22T10:00:00+00:00,1.33,14.0,0.14,29.05,72.5
2026-05-22T11:00:00+00:00,1.33,10.6,0.14,29.1,79.1
2026-05-22T12:00:00+00:00,1.29,13.6,0.02,28.91,73.0
2026-05-22T13:00:00+00:00,1.44,12.2,0.21,28.88,76.0
2026-05-22T14:00:00+00:00,1.35,11.5,0.13,28.76,62.6
2026-05-22T15:00:00+00:00,1.36,11.3,0.07,28.63,60.9
2026-05-22T16:00:00+00:00,1.35,11.4,0.21,28.49,61.8
2026-05-22T17:00:00+00:00,1.35,8.7,0.19,28.3,59.9
2026-05-22T18:00:00+00:00,1.25,11.4,0.15,28.16,52.4
2026-05-22T19:00:00+00:00,1.34,10.9,0.17,28.01,54.3
2026-05-22T20:00:00+00:00,1.46,10.1,0.25,27.9,52.2
2026-05-22T21:00:00+00:00,1.22,10.5,0.11,27.77,53.0
2026-05-22T22:00:00+00:00,1.44,9.7,0.2,27.75,54.1
2026-05-22T23:00:00+00:00,1.37,10.1,0.16,27.83,52.2
2026-05-23T00:00:00+00:00,1.29,9.5,0.2,27.85,51.0
2026-05-23T01:00:00+00:00,1.26,12.0,0.17,27.97,63.8
2026-05-23T02:00:00+00:00,1.37,11.0,0.19,28.12,57.9
2026-05-23T03:00:00+00:00,1.33,12.0,0.25,28.27,56.1
2026-05-23T04:00:00+00:00,1.19,11.3,0.22,28.35,55.3
2026-05-23T05:00:00+00:00,1.05,10.5,0.12,28.58,63.2
2026-05-23T06:00:00+00:00,1.21,12.2,0.09,28.66,46.8
2026-05-23T07:00:00+00:00,1.34,7.6,0.16,28.81,52.8
2026-05-23T08:00:00+00:00,1.11,8.8,0.14,28.84,53.4
2026-05-23T09:00:00+00:00,1.38,9.3,0.05,29.04,48.2
2026-05-23T10:00:00+00:00,1.12,8.3,0.1,28.89,45.6
2026-05-23T11:00:00+00:00,1.1,8.7,0.18,28.92,42.1
2026-05-23T12:00:00+00:00,1.24,10.6,0.21,28.92,39.1
2026-05-23T13:00:00+00:00,1.14,6.2,0.1,28.81,28.9
2026-05-23T14:00:00+00:00,1.11,8.9,0.15,28.57,27.7
2026-05-23T15:00:00+00:00,1.16,8.5,0.16,28.53,21.9
2026-05-23T16:00:00+00:00,1.23,6.7,0.1,28.29,28.5
2026-05-23T17:00:00+00:00,1.15,5.3,0.16,28.22,26.4
2026-05-23T18:00:00+00:00,1.02,5.1,0.1,28.04,20.5
2026-05-23T19:00:00+00:00,1.09,4.1,0.06,27.95,22.6
2026-05-23T20:00:00+00:00,1.22,5.5,0.19,27.92,22.3
2026-05-23T21:00:00+00:00,1.02,4.1,0.03,27.71,28.7
2026-05-23T22:00:00+00:00,1.12,4.1,0.21,27.77,24.5
2026-05-23T23:00:00+00:00,0.89,7.2,0.14,27.86,21.5
2026-05-24T00:00:00+00:00,1.01,5.7,0.04,27.84,27.3
2026-05-24T01:00:00+00:00,1.16,7.3,0.0,27.8,23.4
2026-05-24T02:00:00+00:00,0.97,7.5,0.12,28.05,36.8
2026-05-24T03:00:00+00:00,1.04,5.9,0.13,28.13,40.1
2026-05-24T04:00:00+00:00,1.11,5.8,0.13,28.32,38.8
2026-05-24T05:00:00+00:00,0.81,7.9,0.18,28.51,35.8
2026-05-24T06:00:00+00:00,0.93,4.4,0.09,28.63,30.3
2026-05-24T07:00:00+00:00,0.9,4.0,0.08,28.79,35.5
2026-05-24T08:00:00+00:00,0.94,6.6,0.09,28.88,44.0
2026-05-24T09:00:00+00:00,0.97,5.9,0.25,28.91,32.1
2026-05-24T10:00:00+00:00,0.86,4.2,0.09,28.94,36.8
2026-05-24T11:00:00+00:00,1.0,6.3,0.07,28.92,38.4
2026-05-24T12:00:00+00:00,0.86,4.3,0.09,28.84,32.2
2026-05-24T13:00:00+00:00,0.93,4.3,0.16,28.83,41.1
2026-05-24T14:00:00+00:00,1.07,5.1,0.2,28.66,34.3
2026-05-24T15:00:00+00:00,0.74,2.0,0.13,28.46,36.3
2026-05-24T16:00:00+00:00,0.89,1.0,0.27,28.25,34.4
2026-05-24T17:00:00+00:00,0.9,4.4,0.14,28.17,39.3
2026-05-24T18:00:00+00:00,0.97,2.8,0.16,27.96,36.7
2026-05-24T19:00:00+00:00,0.9,3.3,0.06,27.82,46.4
2026-05-24T20:00:00+00:00,0.87,2.5,0.19,27.72,43.9
2026-05-24T21:00:00+00:00,0.78,4.6,0.2,27.78,37.9
2026-05-24T22:00:00+00:00,0.77,2.9,0.12,27.67,46.9
2026-05-24T23:00:00+00:00,0.75,5.4,0.13,27.68,56.1
2026-05-25T00:00:00+00:00,0.88,5.1,0.17,27.85,56.1
2026-05-25T01:00:00+00:00,0.81,4.4,0.16,27.83,61.9
2026-05-25T02:00:00+00:00,0.87,6.0,0.14,28.02,63.9
2026-05-25T03:00:00+00:00,0.76,1.7,0.13,28.18,65.6
2026-05-25T04:00:00+00:00,0.69,7.9,0.23,28.28,66.3
2026-05-25T05:00:00+00:00,0.77,6.1,0.2,28.53,66.2
2026-05-25T06:00:00+00:00,0.93,7.3,0.08,28.54,73.9
2026-05-25T07:00:00+00:00,0.98,3.9,0.21,28.72,73.6
2026-05-25T08:00:00+00:00,0.61,7.3,0.14,28.8,79.2
2026-05-25T09:00:00+00:00,0.77,7.3,0.17,28.85,70.8
2026-05-25T10:00:00+00:00,0.92,6.5,0.09,29.03,78.4
2026-05-25T11:00:00+00:00,0.84,5.3,0.21,28.99,68.0
2026-05-25T12:00:00+00:00,0.84,1.7,0.13,28.76,73.9
2026-05-25T13:00:00+00:00,0.76,2.6,0.05,28.8,72.8
2026-05-25T14:00:00+00:00,0.82,6.5,0.1,28.64,74.7
2026-05-25T15:00:00+00:00,0.85,6.5,0.21,28.49,72.0
2026-05-25T16:00:00+00:00,0.73,6.4,0.17,28.4,69.7
2026-05-25T17:00:00+00:00,0.78,4.8,0.14,28.09,70.6
2026-05-25T18:00:00+00:00,1.09,4.9,0.12,28.05,67.6
2026-05-25T19:00:00+00:00,0.79,5.0,0.12,27.9,78.1
2026-05-25T20:00:00+00:00,0.87,4.4,0.21,27.79,78.3
2026-05-25T21:00:00+00:00,0.86,4.2,0.17,27.68,66.5
2026-05-25T22:00:00+00:00,0.86,5.4,0.18,27.67,74.7
2026-05-25T23:00:00+00:00,0.74,7.1,0.13,27.72,79.0
2026-05-26T00:00:00+00:00,0.95,10.2,0.12,27.79,85.0
2026-05-26T01:00:00+00:00,1.05,9.1,0.19,27.9,84.2
2026-05-26T02:00:00+00:00,0.87,9.3,0.06,28.07,81.2
2026-05-26T03:00:00+00:00,0.96,8.0,0.2,28.16,88.7
2026-05-26T04:00:00+00:00,1.01,11.0,0.15,28.21,87.1
2026-05-26T05:00:00+00:00,3.7,35.0,8.4,28.5,100.0
2026-05-26T06:00:00+00:00,3.78,37.5,7.9,28.52,100.0
2026-05-26T07:00:00+00:00,4.13,40.1,7.95,28.63,100.0
2026-05-26T08:00:00+00:00,4.19,37.1,8.34,28.79,100.0
2026-05-26T09:00:00+00:00,4.38,40.6,8.59,28.93,100.0
2026-05-26T10:00:00+00:00,4.55,40.9,9.03,28.91,100.0
2026-05-26T11:00:00+00:00,4.14,37.7,7.04,28.95,100.0
2026-05-26T12:00:00+00:00,3.82,36.0,7.89,28.88,100.0
2026-05-26T13:00:00+00:00,3.71,34.8,6.57,28.72,100.0
2026-05-26T14:00:00+00:00,3.8,36.2,7.46,28.63,100.0
2026-05-26T15:00:00+00:00,3.63,35.0,6.67,28.48,100.0
2026-05-26T16:00:00+00:00,3.18,30.8,6.81,28.31,100.0
2026-05-26T17:00:00+00:00,3.34,30.3,6.48,28.31,100.0
2026-05-26T18:00:00+00:00,3.1,29.9,5.07,28.02,100.0
2026-05-26T19:00:00+00:00,3.13,26.6,5.19,27.86,96.4
2026-05-26T20:00:00+00:00,2.82,24.2,5.09,27.79,92.6
2026-05-26T21:00:00+00:00,1.17,11.2,0.17,27.72,55.3
2026-05-26T22:00:00+00:00,1.02,10.3,0.16,27.76,55.5
2026-05-26T23:00:00+00:00,1.02,11.2,0.17,27.74,61.1
2026-05-27T00:00:00+00:00,0.98,9.9,0.2,27.89,57.9
2026-05-27T01:00:00+00:00,1.02,12.6,0.13,27.94,46.6
2026-05-27T02:00:00+00:00,1.21,13.6,0.1,28.01,54.5
2026-05-27T03:00:00+00:00,1.18,12.8,0.09,28.21,58.2
2026-05-27T04:00:00+00:00,3.53,35.3,6.16,28.33,100.0
2026-05-27T05:00:00+00:00,3.77,34.7,6.33,28.57,94.4
2026-05-27T06:00:00+00:00,4.06,37.8,6.67,28.66,100.0
2026-05-27T07:00:00+00:00,3.9,38.1,6.7,28.73,100.0
2026-05-27T08:00:00+00:00,3.81,33.7,6.48,28.99,98.4
2026-05-27T09:00:00+00:00,3.8,32.2,6.38,28.95,93.2
2026-05-27T10:00:00+00:00,3.47,34.0,6.76,28.92,83.5
2026-05-27T11:00:00+00:00,3.44,32.7,5.96,28.99,81.7
2026-05-27T12:00:00+00:00,3.61,32.7,6.05,28.85,74.6
2026-05-27T13:00:00+00:00,3.27,28.0,5.99,28.78,69.0
2026-05-27T14:00:00+00:00,3.2,27.6,4.87,28.68,64.3
2026-05-27T15:00:00+00:00,3.16,26.0,4.95,28.6,66.8
2026-05-27T16:00:00+00:00,2.88,24.4,4.62,28.38,54.2
2026-05-27T17:00:00+00:00,2.55,23.1,4.23,28.17,53.7
2026-05-27T18:00:00+00:00,2.78,24.2,4.26,28.1,56.4
2026-05-27T19:00:00+00:00,1.3,7.3,0.13,28.02,28.2
2026-05-27T20:00:00+00:00,1.29,10.2,0.09,27.87,24.1
2026-05-27T21:00:00+00:00,1.45,9.7,0.14,27.86,22.7
2026-05-27T22:00:00+00:00,1.42,9.8,0.17,27.81,17.6
2026-05-27T23:00:00+00:00,1.32,10.2,0.13,27.75,27.9
2026-05-28T00:00:00+00:00,1.34,12.3,0.12,27.94,28.5
2026-05-28T01:00:00+00:00,1.38,9.8,0.11,27.96,35.5
2026-05-28T02:00:00+00:00,1.46,9.3,0.27,28.12,29.2
2026-05-28T03:00:00+00:00,1.36,8.6,0.14,28.25,38.6
2026-05-28T04:00:00+00:00,1.33,11.3,0.16,28.36,40.3
2026-05-28T05:00:00+00:00,1.5,10.6,0.11,28.57,40.4
2026-05-28T06:00:00+00:00,1.4,10.3,0.09,28.76,36.8
2026-05-28T07:00:00+00:00,1.36,11.4,0.25,28.82,47.5
2026-05-28T08:00:00+00:00,1.36,8.3,0.13,28.95,29.7
2026-05-28T09:00:00+00:00,1.48,8.8,0.09,29.01,42.2
2026-05-28T10:00:00+00:00,1.4,8.0,0.26,28.97,33.3
2026-05-28T11:00:00+00:00,1.43,10.0,0.13,29.04,35.7
2026-05-28T12:00:00+00:00,1.51,9.1,0.22,28.95,36.0
2026-05-28T13:00:00+00:00,1.25,8.2,0.13,28.93,34.5
2026-05-28T14:00:00+00:00,1.39,6.3,0.26,28.75,36.2
2026-05-28T15:00:00+00:00,1.43,6.9,0.2,28.64,33.8
2026-05-28T16:00:00+00:00,1.41,5.1,0.08,28.55,38.2
2026-05-28T17:00:00+00:00,1.27,7.4,0.1,28.31,36.3
2026-05-28T18:00:00+00:00,1.45,5.3,0.1,28.22,36.4
2026-05-28T19:00:00+00:00,1.41,6.0,0.14,28.03,38.6
2026-05-28T20:00:00+00:00,1.42,6.6,0.05,27.77,38.6
2026-05-28T21:00:00+00:00,1.4,6.3,0.18,27.95,41.1
2026-05-28T22:00:00+00:00,1.45,5.9,0.18,27.85,47.4
2026-05-28T23:00:00+00:00,1.41,4.6,0.17,27.9,49.4
2026-05-29T00:00:00+00:00,1.4,4.8,0.16,28.02,48.1
2026-05-29T01:00:00+00:00,1.43,5.4,0.18,28.04,62.1
2026-05-29T02:00:00+00:00,1.49,6.5,0.19,28.2,57.3
2026-05-29T03:00:00+00:00,1.33,7.4,0.15,28.32,63.6
2026-05-29T04:00:00+00:00,1.36,7.6,0.16,28.53,67.8
2026-05-29T05:00:00+00:00,1.33,6.2,0.15,28.63,64.4
2026-05-29T06:00:00+00:00,1.3,6.0,0.2,28.8,69.4
2026-05-29T07:00:00+00:00,1.37,7.1,0.29,29.0,58.0
2026-05-29T08:00:00+00:00,1.35,5.2,0.19,29.02,77.9
2026-05-29T09:00:00+00:00,1.28,7.5,0.14,29.17,76.8
2026-05-29T10:00:00+00:00,1.35,6.3,0.23,29.09,71.3
2026-05-29T11:00:00+00:00,1.17,2.7,0.14,29.1,69.5
2026-05-29T12:00:00+00:00,1.37,3.6,0.17,29.14,68.9
2026-05-29T13:00:00+00:00,1.18,3.3,0.19,28.92,73.2
2026-05-29T14:00:00+00:00,1.18,3.0,0.19,28.76,71.5
2026-05-29T15:00:00+00:00,1.28,1.1,0.18,28.77,69.7
2026-05-29T16:00:00+00:00,1.22,4.4,0.13,28.63,61.5
2026-05-29T17:00:00+00:00,1.09,1.1,0.12,28.44,71.9
2026-05-29T18:00:00+00:00,1.32,3.2,0.24,28.33,68.5
2026-05-29T19:00:00+00:00,1.38,1.9,0.15,28.18,75.3
2026-05-29T20:00:00+00:00,1.17,2.8,0.25,28.08,66.4
2026-05-29T21:00:00+00:00,1.07,2.3,0.16,28.03,71.5
2026-05-29T22:00:00+00:00,1.24,4.9,0.13,27.93,78.2
2026-05-29T23:00:00+00:00,1.17,5.2,0.15,27.95,77.8
2026-05-30T00:00:00+00:00,1.13,4.2,0.14,28.11,79.2
2026-05-30T01:00:00+00:00,1.14,4.7,0.18,28.17,80.8
2026-05-30T02:00:00+00:00,1.17,4.6,0.15,28.27,86.5
2026-05-30T03:00:00+00:00,1.05,6.3,0.14,28.44,86.2
2026-05-30T04:00:00+00:00,1.19,4.8,0.26,28.65,90.0
2026-05-30T05:00:00+00:00,1.11,7.4,0.16,28.75,83.6
2026-05-30T06:00:00+00:00,1.15,6.9,0.17,28.9,95.2
2026-05-30T07:00:00+00:00,0.94,7.3,0.14,29.13,80.3
2026-05-30T08:00:00+00:00,1.09,7.6,0.23,29.11,80.3
2026-05-30T09:00:00+00:00,3.38,24.6,5.62,29.22,100.0
2026-05-30T10:00:00+00:00,3.44,24.9,6.0,29.19,100.0
2026-05-30T11:00:00+00:00,3.54,25.5,5.74,29.13,100.0
2026-05-30T12:00:00+00:00,3.47,29.6,6.13,29.12,100.0
2026-05-30T13:00:00+00:00,3.38,27.8,6.18,29.06,100.0
2026-05-30T14:00:00+00:00,3.82,29.1,6.7,29.02,100.0
2026-05-30T15:00:00+00:00,3.81,29.4,7.15,28.78,100.0
2026-05-30T16:00:00+00:00,3.94,30.4,7.89,28.66,100.0
2026-05-30T17:00:00+00:00,4.12,29.9,7.43,28.47,100.0
2026-05-30T18:00:00+00:00,3.5,28.3,6.69,28.2,100.0
2026-05-30T19:00:00+00:00,3.41,27.7,6.59,28.3,99.9
2026-05-30T20:00:00+00:00,3.49,29.8,6.5,28.18,100.0
2026-05-30T21:00:00+00:00,3.22,25.9,5.79,28.06,99.8
2026-05-30T22:00:00+00:00,3.02,27.6,5.9,28.08,95.5
2026-05-30T23:00:00+00:00,2.98,27.8,4.99,28.15,89.9
