timestamp,hs_m,wind_kn,precip_mmhr,sst_c,cloud_pct
2026-05-16T16:00:00+00:00,1.57,12.4,0.11,25.56,25.3
2026-05-16T17:00:00+00:00,1.69,13.0,0.16,25.4,24.0
2026-05-16T18:00:00+00:00,1.6,14.3,0.1,25.32,26.9
2026-05-16T19:00:00+00:00,1.53,15.0,0.16,25.31,28.6
2026-05-16T20:00:00+00:00,1.45,15.7,0.08,25.15,35.3
2026-05-16T21:00:00+00:00,1.4,15.9,0.03,25.09,31.3
2026-05-16T22:00:00+00:00,1.47,15.4,0.16,25.11,33.4
2026-05-16T23:00:00+00:00,1.46,16.8,0.05,25.15,42.2
2026-05-17T00:00:00+00:00,1.63,16.4,0.16,25.09,45.1
2026-05-17T01:00:00+00:00,1.37,16.1,0.02,25.19,53.1
2026-05-17T02:00:00+00:00,1.53,16.6,0.07,25.3,47.0
2026-05-17T03:00:00+00:00,1.42,19.9,0.14,25.5,50.6
2026-05-17T04:00:00+00:00,1.36,17.1,0.09,25.53,54.0
2026-05-17T05:00:00+00:00,1.34,20.1,0.14,25.77,58.2
2026-05-17T06:00:00+00:00,1.41,18.6,0.14,25.84,52.0
2026-05-17T07:00:00+00:00,1.46,18.1,0.04,25.96,71.1
2026-05-17T08:00:00+00:00,1.36,18.6,0.18,26.02,56.2
2026-05-17T09:00:00+00:00,1.37,17.6,0.15,26.13,63.9
2026-05-17T10:00:00+00:00,1.37,17.7,0.14,26.07,69.4
2026-05-17T11:00:00+00:00,1.17,16.4,0.12,26.05,66.4
2026-05-17T12:00:00+00:00,1.25,16.0,0.18,26.01,60.3
2026-05-17T13:00:00+00:00,1.23,15.8,0.14,25.95,57.5
2026-05-17T14:00:00+00:00,1.35,15.7,0.11,25.79,58.6
2026-05-17T15:00:00+00:00,1.32,15.4,0.03,25.69,59.9
2026-05-17T16:00:00+00:00,1.44,16.4,0.11,25.57,65.6
2026-05-17T17:00:00+00:00,1.25,13.1,0.09,25.45,53.9
2026-05-17T18:00:00+00:00,1.19,14.3,0.04,25.34,60.7
2026-05-17T19:00:00+00:00,1.3,12.7,0.05,25.31,58.0
2026-05-17T20:00:00+00:00,1.2,13.8,0.16,25.12,61.0
2026-05-17T21:00:00+00:00,1.15,16.8,0.09,25.15,61.3
2026-05-17T22:00:00+00:00,1.29,12.2,0.0,25.1,67.0
2026-05-17T23:00:00+00:00,1.17,15.5,0.13,25.15,69.9
2026-05-18T00:00:00+00:00,1.08,15.4,0.02,25.17,60.4
2026-05-18T01:00:00+00:00,1.21,14.3,0.1,25.2,66.9
2026-05-18T02:00:00+00:00,1.21,16.7,0.09,25.37,65.0
2026-05-18T03:00:00+00:00,1.33,15.1,0.06,25.47,68.1
2026-05-18T04:00:00+00:00,1.05,15.4,0.13,25.66,80.3
2026-05-18T05:00:00+00:00,1.31,16.3,0.0,25.71,78.4
2026-05-18T06:00:00+00:00,0.96,17.6,0.16,25.79,75.3
2026-05-18T07:00:00+00:00,1.17,14.8,0.09,25.96,74.5
2026-05-18T08:00:00+00:00,1.03,13.1,0.07,26.07,76.5
2026-05-18T09:00:00+00:00,1.11,11.4,0.1,26.13,72.1
2026-05-18T10:00:00+00:00,0.96,12.9,0.09,26.05,63.7
2026-05-18T11:00:00+00:00,1.07,13.5,0.09,26.13,63.2
2026-05-18T12:00:00+00:00,1.19,11.8,0.1,26.0,61.7
2026-05-18T13:00:00+00:00,1.16,10.2,0.17,25.98,57.2
2026-05-18T14:00:00+00:00,0.98,9.3,0.09,25.88,57.8
2026-05-18T15:00:00+00:00,1.12,11.0,0.18,25.78,62.8
2026-05-18T16:00:00+00:00,1.07,9.7,0.21,25.58,53.2
2026-05-18T17:00:00+00:00,0.93,7.8,0.0,25.46,56.4
2026-05-18T18:00:00+00:00,1.12,7.7,0.08,25.37,43.2
2026-05-18T19:00:00+00:00,1.01,8.9,0.16,25.28,38.3
2026-05-18T20:00:00+00:00,1.04,8.5,0.09,25.13,43.1
2026-05-18T21:00:00+00:00,0.97,6.7,0.0,25.09,41.6
2026-05-18T22:00:00+00:00,1.11,9.1,0.1,25.14,43.8
2026-05-18T23:00:00+00:00,1.16,6.9,0.12,25.1,42.3
2026-05-19T00:00:00+00:00,1.08,7.4,0.13,25.13,45.0
2026-05-19T01:00:00+00:00,1.07,5.9,0.13,25.28,51.1
2026-05-19T02:00:00+00:00,0.97,10.3,0.09,25.25,48.4
2026-05-19T03:00:00+00:00,0.92,8.0,0.09,25.43,46.4
2026-05-19T04:00:00+00:00,0.93,9.4,0.11,25.56,44.2
2026-05-19T05:00:00+00:00,1.1,9.1,0.09,25.73,45.5
2026-05-19T06:00:00+00:00,1.04,9.0,0.09,25.87,41.3
2026-05-19T07:00:00+00:00,1.02,10.8,0.1,25.94,45.6
2026-05-19T08:00:00+00:00,1.04,7.3,0.1,25.89,33.3
2026-05-19T09:00:00+00:00,1.03,9.9,0.11,26.08,37.7
2026-05-19T10:00:00+00:00,1.0,9.1,0.06,26.09,37.0
2026-05-19T11:00:00+00:00,1.13,8.8,0.17,26.06,33.1
2026-05-19T12:00:00+00:00,0.98,5.6,0.12,26.01,27.7
2026-05-19T13:00:00+00:00,1.19,7.1,0.1,25.9,26.7
2026-05-19T14:00:00+00:00,1.19,7.2,0.15,25.88,28.1
2026-05-19T15:00:00+00:00,1.17,4.6,0.1,25.71,24.5
2026-05-19T16:00:00+00:00,1.11,6.4,0.07,25.59,21.8
2026-05-19T17:00:00+00:00,1.23,3.8,0.1,25.49,16.5
2026-05-19T18:00:00+00:00,1.28,3.0,0.11,25.35,21.3
2026-05-19T19:00:00+00:00,1.0,5.8,0.1,25.18,17.4
2026-05-19T20:00:00+00:00,1.17,2.7,0.11,25.03,11.0
2026-05-19T21:00:00+00:00,1.28,6.6,0.21,25.21,11.0
2026-05-19T22:00:00+00:00,1.11,7.2,0.1,25.03,19.2
2026-05-19T23:00:00+00:00,1.18,8.1,0.07,25.06,22.6
2026-05-20T00:00:00+00:00,1.29,6.4,0.16,25.1,25.9
2026-05-20T01:00:00+00:00,1.37,5.7,0.06,25.13,26.4
2026-05-20T02:00:00+00:00,1.18,8.5,0.07,25.24,27.6
2026-05-20T03:00:00+00:00,1.21,8.5,0.1,25.5,27.7
2026-05-20T04:00:00+00:00,1.43,7.9,0.12,25.54,26.5
2026-05-20T05:00:00+00:00,1.21,10.2,0.16,25.64,28.7
2026-05-20T06:00:00+00:00,1.29,10.3,0.03,25.87,37.5
2026-05-20T07:00:00+00:00,1.28,11.4,0.21,25.85,36.7
2026-05-20T08:00:00+00:00,1.34,7.9,0.09,25.92,34.6
2026-05-20T09:00:00+00:00,1.37,11.1,0.16,25.95,31.5
2026-05-20T10:00:00+00:00,1.29,8.5,0.18,25.97,29.3
2026-05-20T11:00:00+00:00,1.44,8.7,0.1,26.01,37.5
2026-05-20T12:00:00+00:00,1.41,11.1,0.03,26.02,34.0
2026-05-20T13:00:00+00:00,1.47,9.1,0.17,25.89,28.7
2026-05-20T14:00:00+00:00,1.26,6.2,0.05,25.73,28.7
2026-05-20T15:00:00+00:00,1.49,10.3,0.18,25.62,27.5
2026-05-20T16:00:00+00:00,1.38,9.2,0.02,25.61,32.1
2026-05-20T17:00:00+00:00,1.5,8.3,0.19,25.34,31.2
2026-05-20T18:00:00+00:00,1.61,9.7,0.1,25.21,30.1
2026-05-20T19:00:00+00:00,1.46,10.9,0.06,25.28,34.9
2026-05-20T20:00:00+00:00,1.54,9.5,0.19,25.07,37.2
2026-05-20T21:00:00+00:00,1.51,10.8,0.08,25.0,28.5
2026-05-20T22:00:00+00:00,1.53,10.9,0.13,25.0,38.5
2026-05-20T23:00:00+00:00,1.48,11.8,0.11,24.98,44.5
2026-05-21T00:00:00+00:00,1.58,12.1,0.16,25.05,43.1
2026-05-21T01:00:00+00:00,1.52,12.9,0.19,25.12,45.7
2026-05-21T02:00:00+00:00,1.58,13.8,0.12,25.25,57.3
2026-05-21T03:00:00+00:00,1.46,13.1,0.09,25.35,58.0
2026-05-21T04:00:00+00:00,1.61,13.9,0.19,25.54,55.2
2026-05-21T05:00:00+00:00,1.58,14.1,0.05,25.55,63.0
2026-05-21T06:00:00+00:00,1.62,15.6,0.06,25.68,56.2
2026-05-21T07:00:00+00:00,1.66,15.9,0.05,25.84,67.1
2026-05-21T08:00:00+00:00,1.75,16.0,0.2,25.85,61.1
2026-05-21T09:00:00+00:00,1.61,14.6,0.01,25.93,67.2
2026-05-21T10:00:00+00:00,1.53,16.6,0.18,25.86,56.6
2026-05-21T11:00:00+00:00,1.78,14.9,0.14,25.93,64.4
2026-05-21T12:00:00+00:00,1.74,14.2,0.14,25.84,59.5
2026-05-21T13:00:00+00:00,1.78,15.8,0.08,25.79,57.3
2026-05-21T14:00:00+00:00,1.74,13.3,0.16,25.63,57.1
2026-05-21T15:00:00+00:00,1.85,13.9,0.26,25.6,55.0
2026-05-21T16:00:00+00:00,1.78,15.8,0.15,25.54,57.2
2026-05-21T17:00:00+00:00,1.75,12.2,0.06,25.36,62.1
2026-05-21T18:00:00+00:00,1.65,13.9,0.13,25.16,46.6
2026-05-21T19:00:00+00:00,1.72,16.3,0.04,25.03,59.1
2026-05-21T20:00:00+00:00,1.88,16.7,0.01,25.02,62.0
2026-05-21T21:00:00+00:00,1.84,15.9,0.11,24.88,61.6
2026-05-21T22:00:00+00:00,1.56,14.3,0.06,24.86,67.8
2026-05-21T23:00:00+00:00,1.76,17.1,0.14,24.96,66.4
2026-05-22T00:00:00+00:00,1.68,16.0,0.07,24.92,66.0
2026-05-22T01:00:00+00:00,1.76,14.9,0.06,25.12,82.4
2026-05-22T02:00:00+00:00,1.56,16.1,0.15,25.03,75.6
2026-05-22T03:00:00+00:00,1.7,16.6,0.15,25.27,71.2
2026-05-22T04:00:00+00:00,1.82,19.0,0.14,25.45,75.0
2026-05-22T05:00:00+00:00,1.8,19.9,0.1,25.48,78.2
2026-05-22T06:00:00+00:00,1.84,17.7,0.06,25.73,72.5
2026-05-22T07:00:00+00:00,1.74,19.2,0.14,25.69,66.4
2026-05-22T08:00:00+00:00,1.71,15.7,0.03,25.76,73.4
2026-05-22T09:00:00+00:00,1.85,17.0,0.14,25.79,66.0
2026-05-22T10:00:00+00:00,1.81,17.4,0.13,25.88,64.7
2026-05-22T11:00:00+00:00,1.63,19.0,0.17,25.84,58.3
2026-05-22T12:00:00+00:00,1.71,15.4,0.17,25.8,69.5
2026-05-22T13:00:00+00:00,1.68,14.9,0.11,25.81,60.2
2026-05-22T14:00:00+00:00,1.75,16.7,0.09,25.49,49.1
2026-05-22T15:00:00+00:00,1.78,14.0,0.17,25.43,55.6
2026-05-22T16:00:00+00:00,1.71,16.0,0.11,25.33,59.1
2026-05-22T17:00:00+00:00,1.55,15.3,0.16,25.24,43.1
2026-05-22T18:00:00+00:00,1.78,14.2,0.12,25.04,47.4
2026-05-22T19:00:00+00:00,1.68,12.6,0.12,24.93,44.8
2026-05-22T20:00:00+00:00,1.66,14.5,0.08,24.94,34.7
2026-05-22T21:00:00+00:00,1.7,13.7,0.11,24.78,46.4
2026-05-22T22:00:00+00:00,1.64,13.7,0.09,24.83,43.4
2026-05-22T23:00:00+00:00,1.68,16.0,0.07,24.81,42.4
2026-05-23T00:00:00+00:00,1.7,14.1,0.02,24.79,49.3
2026-05-23T01:00:00+00:00,1.58,15.3,0.05,24.94,50.7
2026-05-23T02:00:00+00:00,1.69,15.8,0.13,24.98,40.5
2026-05-23T03:00:00+00:00,1.63,15.2,0.04,25.17,42.2
2026-05-23T04:00:00+00:00,1.65,16.7,0.08,25.28,47.9
2026-05-23T05:00:00+00:00,1.55,14.1,0.03,25.41,47.0
2026-05-23T06:00:00+00:00,1.47,13.9,0.15,25.56,39.6
2026-05-23T07:00:00+00:00,1.35,14.1,0.1,25.68,36.7
2026-05-23T08:00:00+00:00,1.45,15.6,0.07,25.76,36.7
2026-05-23T09:00:00+00:00,1.53,14.7,0.03,25.69,37.9
2026-05-23T10:00:00+00:00,1.41,12.9,0.18,25.84,36.7
2026-05-23T11:00:00+00:00,1.54,13.6,0.05,25.66,37.9
2026-05-23T12:00:00+00:00,1.43,13.3,0.12,25.75,29.0
2026-05-23T13:00:00+00:00,1.41,12.2,0.13,25.56,22.7
2026-05-23T14:00:00+00:00,1.43,11.3,0.0,25.45,26.0
2026-05-23T15:00:00+00:00,1.38,9.2,0.15,25.47,16.2
2026-05-23T16:00:00+00:00,1.51,12.4,0.05,25.26,23.6
2026-05-23T17:00:00+00:00,1.4,8.5,0.11,25.16,11.5
2026-05-23T18:00:00+00:00,1.5,10.1,0.13,24.97,18.0
2026-05-23T19:00:00+00:00,1.5,6.8,0.1,25.02,17.6
2026-05-23T20:00:00+00:00,1.35,9.3,0.14,24.91,19.5
2026-05-23T21:00:00+00:00,1.39,10.1,0.17,24.64,19.7
2026-05-23T22:00:00+00:00,1.37,6.8,0.09,24.77,20.4
2026-05-23T23:00:00+00:00,1.35,7.8,0.12,24.79,17.5
2026-05-24T00:00:00+00:00,1.28,7.5,0.17,24.74,24.7
2026-05-24T01:00:00+00:00,1.24,7.8,0.03,24.93,25.3
2026-05-24T02:00:00+00:00,1.24,9.3,0.04,25.03,26.4
2026-05-24T03:00:00+00:00,1.34,9.8,0.08,25.04,27.2
2026-05-24T04:00:00+00:00,1.28,8.7,0.02,25.24,30.7
2026-05-24T05:00:00+00:00,1.25,8.5,0.15,25.35,29.6
2026-05-24T06:00:00+00:00,1.27,12.2,0.04,25.48,30.9
2026-05-24T07:00:00+00:00,1.27,8.6,0.14,25.55,36.7
2026-05-24T08:00:00+00:00,1.21,9.8,0.07,25.6,31.8
2026-05-24T09:00:00+00:00,1.14,11.1,0.03,25.73,30.7
2026-05-24T10:00:00+00:00,1.16,10.4,0.17,25.68,32.4
2026-05-24T11:00:00+00:00,1.38,5.6,0.12,25.67,34.0
2026-05-24T12:00:00+00:00,1.25,7.4,0.11,25.75,29.8
2026-05-24T13:00:00+00:00,1.3,4.1,0.07,25.63,32.8
2026-05-24T14:00:00+00:00,1.12,6.4,0.05,25.42,26.5
2026-05-24T15:00:00+00:00,1.26,6.6,0.12,25.37,27.7
2026-05-24T16:00:00+00:00,1.16,6.3,0.03,25.27,26.2
2026-05-24T17:00:00+00:00,1.2,5.7,0.14,25.06,27.6
2026-05-24T18:00:00+00:00,1.26,5.0,0.09,25.03,29.2
2026-05-24T19:00:00+00:00,0.91,5.7,0.15,24.86,30.7
2026-05-24T20:00:00+00:00,1.1,4.9,0.07,24.74,35.1
2026-05-24T21:00:00+00:00,1.05,6.8,0.11,24.73,35.4
2026-05-24T22:00:00+00:00,1.01,3.9,0.06,24.68,46.7
2026-05-24T23:00:00+00:00,1.03,5.2,0.06,24.77,37.0
2026-05-25T00:00:00+00:00,1.02,8.5,0.07,24.75,37.8
2026-05-25T01:00:00+00:00,1.1,7.0,0.05,24.91,52.3
2026-05-25T02:00:00+00:00,0.97,8.9,0.02,24.95,54.0
2026-05-25T03:00:00+00:00,1.24,6.7,0.1,25.07,50.7
2026-05-25T04:00:00+00:00,1.12,7.8,0.09,25.24,45.8
2026-05-25T05:00:00+00:00,1.15,8.7,0.1,25.35,68.2
2026-05-25T06:00:00+00:00,1.1,10.5,0.11,25.38,64.8
2026-05-25T07:00:00+00:00,1.27,8.1,0.06,25.58,63.8
2026-05-25T08:00:00+00:00,1.04,10.0,0.1,25.65,66.5
2026-05-25T09:00:00+00:00,1.09,9.4,0.06,25.72,65.7
2026-05-25T10:00:00+00:00,1.02,9.5,0.06,25.69,62.2
2026-05-25T11:00:00+00:00,1.11,8.0,0.1,25.64,64.0
2026-05-25T12:00:00+00:00,1.03,9.8,0.1,25.62,56.4
2026-05-25T13:00:00+00:00,0.99,7.4,0.09,25.63,58.6
2026-05-25T14:00:00+00:00,1.11,7.3,0.07,25.43,56.9
2026-05-25T15:00:00+00:00,1.09,8.7,0.1,25.37,58.5
2026-05-25T16:00:00+00:00,1.03,6.9,0.08,25.15,57.9
2026-05-25T17:00:00+00:00,0.95,7.4,0.05,25.09,60.4
2026-05-25T18:00:00+00:00,1.09,8.8,0.14,24.96,61.3
2026-05-25T19:00:00+00:00,1.0,10.0,0.04,24.88,54.9
2026-05-25T20:00:00+00:00,0.87,8.0,0.09,24.72,59.7
2026-05-25T21:00:00+00:00,0.98,10.8,0.17,24.72,62.9
2026-05-25T22:00:00+00:00,0.98,10.4,0.07,24.67,67.5
2026-05-25T23:00:00+00:00,1.24,13.8,0.03,24.74,63.2
2026-05-26T00:00:00+00:00,1.08,13.1,0.11,24.8,70.2
2026-05-26T01:00:00+00:00,1.09,11.3,0.16,24.85,72.5
2026-05-26T02:00:00+00:00,0.99,11.0,0.15,25.0,74.5
2026-05-26T03:00:00+00:00,1.02,16.9,0.06,25.05,77.1
2026-05-26T04:00:00+00:00,1.26,15.8,0.23,25.25,79.8
2026-05-26T05:00:00+00:00,3.37,35.3,5.45,25.32,100.0
2026-05-26T06:00:00+00:00,3.45,36.0,5.29,25.36,100.0
2026-05-26T07:00:00+00:00,3.11,32.9,4.67,25.63,100.0
2026-05-26T08:00:00+00:00,2.87,31.4,4.86,25.66,100.0
2026-05-26T09:00:00+00:00,2.75,29.4,5.03,25.67,100.0
2026-05-26T10:00:00+00:00,2.51,30.4,3.79,25.69,88.6
2026-05-26T11:00:00+00:00,2.6,29.4,4.08,25.75,91.8
2026-05-26T12:00:00+00:00,2.81,28.7,3.83,25.69,87.1
2026-05-26T13:00:00+00:00,2.99,28.8,3.81,25.6,88.7
2026-05-26T14:00:00+00:00,2.48,28.9,2.76,25.48,84.3
2026-05-26T15:00:00+00:00,2.48,27.4,2.87,25.26,77.6
2026-05-26T16:00:00+00:00,2.43,25.2,3.13,25.24,72.8
2026-05-26T17:00:00+00:00,1.25,16.3,0.0,25.1,43.2
2026-05-26T18:00:00+00:00,1.44,16.4,0.06,24.95,46.0
2026-05-26T19:00:00+00:00,1.39,15.4,0.0,24.83,43.3
2026-05-26T20:00:00+00:00,1.32,13.5,0.12,24.82,33.8
2026-05-26T21:00:00+00:00,1.32,14.9,0.14,24.75,46.0
2026-05-26T22:00:00+00:00,1.41,17.2,0.06,24.72,49.6
2026-05-26T23:00:00+00:00,1.42,16.6,0.09,24.82,51.6
2026-05-27T00:00:00+00:00,1.47,17.2,0.02,24.8,42.7
2026-05-27T01:00:00+00:00,1.48,15.2,0.19,24.87,41.2
2026-05-27T02:00:00+00:00,1.29,19.4,0.14,24.91,42.5
2026-05-27T03:00:00+00:00,1.34,18.5,0.13,25.08,52.5
2026-05-27T04:00:00+00:00,1.48,18.6,0.05,25.25,44.4
2026-05-27T05:00:00+00:00,1.46,17.9,0.03,25.48,48.4
2026-05-27T06:00:00+00:00,1.63,19.5,0.1,25.47,45.4
2026-05-27T07:00:00+00:00,1.62,17.6,0.16,25.62,45.2
2026-05-27T08:00:00+00:00,4.21,36.0,6.03,25.68,88.1
2026-05-27T09:00:00+00:00,4.02,42.0,6.34,25.76,90.6
2026-05-27T10:00:00+00:00,4.44,44.0,7.43,25.73,86.4
2026-05-27T11:00:00+00:00,4.46,43.0,6.93,25.82,85.3
2026-05-27T12:00:00+00:00,4.6,41.4,7.63,25.65,90.7
2026-05-27T13:00:00+00:00,4.29,42.5,7.04,25.6,77.7
2026-05-27T14:00:00+00:00,4.61,42.8,7.28,25.5,79.6
2026-05-27T15:00:00+00:00,4.16,38.9,6.59,25.41,69.6
2026-05-27T16:00:00+00:00,4.0,36.8,7.21,25.33,63.1
2026-05-27T17:00:00+00:00,3.79,35.4,6.55,25.09,59.7
2026-05-27T18:00:00+00:00,3.76,34.3,5.52,25.1,61.3
2026-05-27T19:00:00+00:00,3.91,31.6,5.7,24.98,48.4
2026-05-27T20:00:00+00:00,3.68,31.9,5.27,24.83,48.8
2026-05-27T21:00:00+00:00,3.94,30.1,4.38,24.88,55.7
2026-05-27T22:00:00+00:00,3.22,28.4,4.21,24.8,51.7
2026-05-27T23:00:00+00:00,3.15,28.4,3.97,24.84,47.7
2026-05-28T00:00:00+00:00,1.83,16.3,0.15,24.88,19.8
2026-05-28T01:00:00+00:00,1.81,14.6,0.11,24.99,32.0
2026-05-28T02:00:00+00:00,1.75,14.6,0.02,25.12,21.4
2026-05-28T03:00:00+00:00,1.65,15.8,0.1,25.25,26.9
2026-05-28T04:00:00+00:00,1.8,17.3,0.07,25.33,33.5
2026-05-28T05:00:00+00:00,1.69,17.3,0.2,25.54,27.7
2026-05-28T06:00:00+00:00,1.66,15.4,0.01,25.57,34.5
2026-05-28T07:00:00+00:00,1.75,15.8,0.13,25.75,33.0
2026-05-28T08:00:00+00:00,1.81,14.9,0.14,25.7,31.4
2026-05-28T09:00:00+00:00,1.8,14.2,0.01,25.75,25.3
2026-05-28T10:00:00+00:00,1.69,13.6,0.09,25.84,25.6
2026-05-28T11:00:00+00:00,1.84,13.7,0.12,25.9,27.2
2026-05-28T12:00:00+00:00,1.88,11.5,0.08,25.91,35.8
2026-05-28T13:00:00+00:00,1.65,9.8,0.14,25.65,29.6
2026-05-28T14:00:00+00:00,1.7,9.8,0.1,25.6,26.9
2026-05-28T15:00:00+00:00,1.8,11.7,0.05,25.45,20.6
2026-05-28T16:00:00+00:00,1.73,7.4,0.06,25.32,25.3
2026-05-28T17:00:00+00:00,1.74,9.9,0.07,25.22,21.9
2026-05-28T18:00:00+00:00,1.78,9.0,0.08,25.08,29.1
2026-05-28T19:00:00+00:00,1.75,7.5,0.06,25.07,25.7
2026-05-28T20:00:00+00:00,1.63,10.8,0.19,24.98,33.0
2026-05-28T21:00:00+00:00,1.77,7.1,0.04,24.93,38.1
2026-05-28T22:00:00+00:00,1.81,9.4,0.13,24.89,35.8
2026-05-28T23:00:00+00:00,1.71,7.4,0.13,24.95,42.0
2026-05-29T00:00:00+00:00,1.74,10.6,0.09,24.97,44.2
2026-05-29T01:00:00+00:00,1.58,12.6,0.0,25.09,54.6
2026-05-29T02:00:00+00:00,1.8,9.8,0.15,25.21,51.5
2026-05-29T03:00:00+00:00,1.79,10.8,0.11,25.3,55.9
2026-05-29T04:00:00+00:00,1.75,9.6,0.01,25.36,55.6
2026-05-29T05:00:00+00:00,1.74,8.5,0.08,25.48,54.3
2026-05-29T06:00:00+00:00,1.71,7.2,0.18,25.66,62.1
2026-05-29T07:00:00+00:00,1.47,8.4,0.17,25.75,63.5
2026-05-29T08:00:00+00:00,1.8,10.0,0.07,25.89,67.4
2026-05-29T09:00:00+00:00,1.64,7.7,0.09,26.02,60.1
2026-05-29T10:00:00+00:00,1.69,5.9,0.11,25.91,62.1
2026-05-29T11:00:00+00:00,1.63,6.4,0.06,25.88,62.2
2026-05-29T12:00:00+00:00,1.72,8.5,0.16,25.83,62.8
2026-05-29T13:00:00+00:00,1.71,5.4,0.11,25.84,54.3
2026-05-29T14:00:00+00:00,1.6,5.2,0.01,25.66,59.0
2026-05-29T15:00:00+00:00,1.67,5.7,0.16,25.53,57.5
2026-05-29T16:00:00+00:00,1.59,5.6,0.15,25.51,56.7
2026-05-29T17:00:00+00:00,1.69,6.2,0.08,25.41,60.6
2026-05-29T18:00:00+00:00,1.55,5.1,0.17,25.29,56.6
2026-05-29T19:00:00+00:00,1.61,5.0,0.11,25.07,55.2
2026-05-29T20:00:00+00:00,1.62,5.1,0.15,25.04,56.9
2026-05-29T21:00:00+00:00,2.79,17.2,3.28,24.99,84.2
2026-05-29T22:00:00+00:00,2.93,14.1,2.76,24.97,82.8
2026-05-29T23:00:00+00:00,2.57,18.0,2.51,25.03,92.0
2026-05-30T00:00:00+00:00,2.95,16.4,2.99,25.09,82.1
2026-05-30T01:00:00+00:00,2.86,19.4,2.89,25.14,100.0
2026-05-30T02:00:00+00:00,2.94,17.4,3.36,25.2,99.3
2026-05-30T03:00:00+00:00,3.32,17.6,4.58,25.43,94.8
2026-05-30T04:00:00+00:00,3.03,23.9,4.04,25.43,100.0
2026-05-30T05:00:00+00:00,3.44,24.8,4.29,25.64,100.0
2026-05-30T06:00:00+00:00,3.47,26.9,5.61,25.75,100.0
2026-05-30T07:00:00+00:00,3.21,28.6,5.3,25.84,100.0
2026-05-30T08:00:00+00:00,3.69,23.5,5.76,26.04,100.0
2026-05-30T09:00:00+00:00,3.86,27.3,5.42,25.98,100.0
2026-05-30T10:00:00+00:00,3.93,30.4,6.28,25.95,100.0
2026-05-30T11:00:00+00:00,4.09,32.6,6.53,26.03,100.0
2026-05-30T12:00:00+00:00,4.25,30.7,6.28,26.01,100.0
2026-05-30T13:00:00+00:00,4.4,34.9,7.13,25.9,100.0
2026-05-30T14:00:00+00:00,4.24,34.7,7.39,25.75,100.0
2026-05-30T15:00:00+00:00,3.8,33.6,7.07,25.66,100.0
2026-05-30T16:00:00+00:00,3.94,34.3,6.3,25.51,98.9
2026-05-30T17:00:00+00:00,4.04,27.0,7.27,25.41,89.4
2026-05-30T18:00:00+00:00,3.71,29.3,6.58,25.15,93.0
2026-05-30T19:00:00+00:00,3.47,31.4,6.04,25.21,82.9
2026-05-30T20:00:00+00:00,3.01,25.2,5.34,25.12,83.1
2026-05-30T21:00:00+00:00,3.27,25.6,4.83,25.06,78.9
2026-05-30T22:00:00+00:00,2.96,26.3,5.59,25.03,87.0
2026-05-30T23:00:00+00:00,3.41,29.1,4.28,25.09,82.7
