timestamp,hs_m,wind_kn,precip_mmhr,sst_c,cloud_pct
2026-05-16T16:00:00+00:00,2.04,20.4,0.18,7.31,47.6
2026-05-16T17:00:00+00:00,1.88,22.0,0.32,7.17,50.1
2026-05-16T18:00:00+00:00,1.83,22.6,0.18,7.17,55.6
2026-05-16T19:00:00+00:00,1.83,21.7,0.36,6.99,52.9
2026-05-16T20:00:00+00:00,1.78,21.7,0.32,6.85,54.4
2026-05-16T21:00:00+00:00,1.89,22.5,0.31,6.88,54.5
2026-05-16T22:00:00+00:00,1.77,24.5,0.28,6.89,67.2
2026-05-16T23:00:00+00:00,1.84,23.0,0.23,6.85,70.4
2026-05-17T00:00:00+00:00,1.8,24.2,0.25,6.85,67.2
2026-05-17T01:00:00+00:00,1.76,24.3,0.35,7.03,67.9
2026-05-17T02:00:00+00:00,1.74,26.2,0.31,7.13,72.9
2026-05-17T03:00:00+00:00,1.67,23.2,0.26,7.16,82.6
2026-05-17T04:00:00+00:00,4.78,52.7,9.05,7.37,100.0
2026-05-17T05:00:00+00:00,4.69,58.1,8.17,7.45,100.0
2026-05-17T06:00:00+00:00,4.47,53.5,8.6,7.62,100.0
2026-05-17T07:00:00+00:00,4.38,51.5,8.03,7.76,100.0
2026-05-17T08:00:00+00:00,4.3,52.7,6.43,7.8,100.0
2026-05-17T09:00:00+00:00,3.96,49.1,6.8,7.85,100.0
2026-05-17T10:00:00+00:00,3.82,47.2,5.66,7.87,100.0
2026-05-17T11:00:00+00:00,4.05,48.3,5.9,7.84,100.0
2026-05-17T12:00:00+00:00,3.59,44.8,5.72,7.84,100.0
2026-05-17T13:00:00+00:00,3.32,42.0,6.26,7.73,100.0
2026-05-17T14:00:00+00:00,2.94,38.1,3.8,7.62,100.0
2026-05-17T15:00:00+00:00,2.74,36.6,3.52,7.49,100.0
2026-05-17T16:00:00+00:00,3.0,33.4,4.16,7.4,100.0
2026-05-17T17:00:00+00:00,2.74,33.3,4.26,7.18,100.0
2026-05-17T18:00:00+00:00,2.6,32.5,3.77,7.14,100.0
2026-05-17T19:00:00+00:00,2.98,32.2,3.84,7.02,100.0
2026-05-17T20:00:00+00:00,3.35,35.7,4.76,7.06,100.0
2026-05-17T21:00:00+00:00,2.99,39.4,4.92,6.95,100.0
2026-05-17T22:00:00+00:00,3.05,37.0,5.02,6.91,100.0
2026-05-17T23:00:00+00:00,3.19,41.1,4.96,6.91,100.0
2026-05-18T00:00:00+00:00,3.53,41.4,6.6,6.94,100.0
2026-05-18T01:00:00+00:00,3.63,42.3,6.86,7.1,100.0
2026-05-18T02:00:00+00:00,3.93,44.7,7.25,7.11,100.0
2026-05-18T03:00:00+00:00,3.78,49.1,6.83,7.24,100.0
2026-05-18T04:00:00+00:00,4.4,46.7,8.06,7.39,100.0
2026-05-18T05:00:00+00:00,4.24,47.5,7.93,7.56,100.0
2026-05-18T06:00:00+00:00,4.58,50.8,8.37,7.57,100.0
2026-05-18T07:00:00+00:00,4.7,49.7,8.39,7.75,100.0
2026-05-18T08:00:00+00:00,4.62,50.2,9.8,7.88,100.0
2026-05-18T09:00:00+00:00,4.86,52.9,10.07,7.89,100.0
2026-05-18T10:00:00+00:00,4.68,50.4,8.76,7.74,100.0
2026-05-18T11:00:00+00:00,4.42,45.4,8.67,7.91,100.0
2026-05-18T12:00:00+00:00,4.27,46.5,8.19,7.87,100.0
2026-05-18T13:00:00+00:00,4.14,41.0,8.16,7.72,100.0
2026-05-18T14:00:00+00:00,4.11,41.4,7.88,7.7,100.0
2026-05-18T15:00:00+00:00,3.67,37.2,7.65,7.5,100.0
2026-05-18T16:00:00+00:00,3.98,33.1,7.13,7.4,100.0
2026-05-18T17:00:00+00:00,3.58,32.5,6.06,7.27,100.0
2026-05-18T18:00:00+00:00,3.0,28.6,6.28,7.16,100.0
2026-05-18T19:00:00+00:00,3.12,30.2,5.79,7.18,100.0
2026-05-18T20:00:00+00:00,2.88,26.8,4.9,7.0,100.0
2026-05-18T21:00:00+00:00,0.97,11.5,0.35,6.92,72.8
2026-05-18T22:00:00+00:00,0.86,12.1,0.31,6.92,66.4
2026-05-18T23:00:00+00:00,1.07,9.9,0.35,6.89,69.2
2026-05-19T00:00:00+00:00,0.92,10.7,0.26,7.01,71.0
2026-05-19T01:00:00+00:00,1.09,11.7,0.31,7.03,72.8
2026-05-19T02:00:00+00:00,1.08,9.6,0.29,7.17,74.9
2026-05-19T03:00:00+00:00,1.02,9.5,0.27,7.23,73.8
2026-05-19T04:00:00+00:00,1.0,12.0,0.35,7.33,75.2
2026-05-19T05:00:00+00:00,1.02,7.9,0.38,7.67,66.7
2026-05-19T06:00:00+00:00,0.98,12.8,0.29,7.61,76.3
2026-05-19T07:00:00+00:00,0.96,9.3,0.31,7.88,73.3
2026-05-19T08:00:00+00:00,1.12,11.7,0.33,7.85,62.7
2026-05-19T09:00:00+00:00,1.05,8.3,0.35,7.92,62.4
2026-05-19T10:00:00+00:00,1.02,10.0,0.31,7.99,57.5
2026-05-19T11:00:00+00:00,1.05,7.8,0.4,7.82,52.7
2026-05-19T12:00:00+00:00,1.13,6.2,0.38,7.77,54.4
2026-05-19T13:00:00+00:00,0.95,8.2,0.26,7.72,59.3
2026-05-19T14:00:00+00:00,1.16,5.7,0.33,7.61,51.5
2026-05-19T15:00:00+00:00,3.22,23.0,4.15,7.5,81.2
2026-05-19T16:00:00+00:00,3.21,20.1,5.87,7.35,79.4
2026-05-19T17:00:00+00:00,3.23,22.9,5.34,7.07,84.5
2026-05-19T18:00:00+00:00,3.59,27.4,6.06,7.12,85.3
2026-05-19T19:00:00+00:00,3.87,27.7,6.72,7.06,91.1
2026-05-19T20:00:00+00:00,3.8,27.3,6.71,6.95,87.4
2026-05-19T21:00:00+00:00,3.68,34.1,6.83,6.94,94.0
2026-05-19T22:00:00+00:00,4.24,31.2,7.66,6.78,94.2
2026-05-19T23:00:00+00:00,4.62,35.5,8.23,6.86,100.0
2026-05-20T00:00:00+00:00,4.53,37.4,8.09,6.95,100.0
2026-05-20T01:00:00+00:00,4.77,36.3,8.61,6.9,100.0
2026-05-20T02:00:00+00:00,5.01,39.9,9.66,7.15,100.0
2026-05-20T03:00:00+00:00,5.06,40.2,9.43,7.17,100.0
2026-05-20T04:00:00+00:00,5.13,37.6,9.16,7.32,100.0
2026-05-20T05:00:00+00:00,4.84,39.7,8.63,7.47,100.0
2026-05-20T06:00:00+00:00,4.78,37.4,8.3,7.63,100.0
2026-05-20T07:00:00+00:00,4.36,35.8,8.17,7.75,100.0
2026-05-20T08:00:00+00:00,4.53,37.2,7.91,7.73,100.0
2026-05-20T09:00:00+00:00,4.31,33.6,7.78,7.85,100.0
2026-05-20T10:00:00+00:00,4.17,31.4,6.43,7.87,100.0
2026-05-20T11:00:00+00:00,4.02,29.1,6.36,7.84,100.0
2026-05-20T12:00:00+00:00,3.95,32.7,6.05,7.76,94.4
2026-05-20T13:00:00+00:00,3.83,29.1,5.49,7.71,99.1
2026-05-20T14:00:00+00:00,3.58,29.3,5.07,7.64,93.3
2026-05-20T15:00:00+00:00,1.68,9.7,0.31,7.5,50.6
2026-05-20T16:00:00+00:00,1.65,10.8,0.37,7.34,54.5
2026-05-20T17:00:00+00:00,1.74,12.4,0.28,7.17,48.1
2026-05-20T18:00:00+00:00,1.66,11.9,0.31,7.04,56.8
2026-05-20T19:00:00+00:00,1.75,13.7,0.24,6.94,63.8
2026-05-20T20:00:00+00:00,1.69,13.1,0.26,6.91,60.1
2026-05-20T21:00:00+00:00,1.79,16.1,0.3,6.81,62.0
2026-05-20T22:00:00+00:00,1.8,12.4,0.31,6.85,58.6
2026-05-20T23:00:00+00:00,1.93,16.6,0.32,6.79,62.4
2026-05-21T00:00:00+00:00,1.94,15.5,0.32,6.92,72.7
2026-05-21T01:00:00+00:00,1.87,16.3,0.34,6.9,73.5
2026-05-21T02:00:00+00:00,1.92,16.0,0.22,7.09,84.2
2026-05-21T03:00:00+00:00,1.81,17.4,0.29,7.11,83.4
2026-05-21T04:00:00+00:00,2.05,18.0,0.36,7.23,89.2
2026-05-21T05:00:00+00:00,1.91,22.5,0.31,7.41,81.6
2026-05-21T06:00:00+00:00,2.17,19.8,0.31,7.4,79.0
2026-05-21T07:00:00+00:00,1.96,20.8,0.29,7.69,89.3
2026-05-21T08:00:00+00:00,1.88,20.6,0.29,7.76,78.0
2026-05-21T09:00:00+00:00,2.02,20.7,0.41,7.78,86.9
2026-05-21T10:00:00+00:00,2.05,21.6,0.25,7.78,90.7
2026-05-21T11:00:00+00:00,1.97,20.8,0.35,7.73,89.4
2026-05-21T12:00:00+00:00,2.0,21.6,0.24,7.65,86.3
2026-05-21T13:00:00+00:00,2.23,21.6,0.34,7.59,88.6
2026-05-21T14:00:00+00:00,2.06,21.9,0.31,7.39,79.8
2026-05-21T15:00:00+00:00,2.06,21.1,0.28,7.37,77.7
2026-05-21T16:00:00+00:00,2.08,20.8,0.21,7.24,85.2
2026-05-21T17:00:00+00:00,2.2,22.0,0.29,7.01,78.4
2026-05-21T18:00:00+00:00,2.12,20.7,0.34,6.89,82.3
2026-05-21T19:00:00+00:00,2.19,24.6,0.28,6.86,83.2
2026-05-21T20:00:00+00:00,2.32,21.3,0.3,6.82,83.9
2026-05-21T21:00:00+00:00,2.16,23.2,0.24,6.68,84.3
2026-05-21T22:00:00+00:00,2.25,24.2,0.29,6.59,82.8
2026-05-21T23:00:00+00:00,2.2,23.6,0.28,6.65,86.8
2026-05-22T00:00:00+00:00,2.18,25.5,0.22,6.85,88.0
2026-05-22T01:00:00+00:00,2.2,24.5,0.35,6.85,78.4
2026-05-22T02:00:00+00:00,2.18,22.9,0.3,7.0,91.8
2026-05-22T03:00:00+00:00,2.19,25.0,0.27,7.06,91.6
2026-05-22T04:00:00+00:00,2.11,26.4,0.33,7.19,93.8
2026-05-22T05:00:00+00:00,2.14,24.2,0.2,7.27,93.3
2026-05-22T06:00:00+00:00,2.29,27.3,0.31,7.43,99.1
2026-05-22T07:00:00+00:00,2.31,26.0,0.22,7.56,100.0
2026-05-22T08:00:00+00:00,2.25,25.2,0.33,7.55,93.9
2026-05-22T09:00:00+00:00,2.21,27.4,0.28,7.7,92.1
2026-05-22T10:00:00+00:00,2.09,25.7,0.41,7.6,92.5
2026-05-22T11:00:00+00:00,2.25,22.5,0.37,7.69,90.6
2026-05-22T12:00:00+00:00,2.15,25.0,0.36,7.59,87.2
2026-05-22T13:00:00+00:00,2.26,25.6,0.33,7.42,77.3
2026-05-22T14:00:00+00:00,2.21,21.4,0.32,7.35,81.9
2026-05-22T15:00:00+00:00,2.13,23.3,0.3,7.27,83.6
2026-05-22T16:00:00+00:00,1.99,24.0,0.14,7.2,71.7
2026-05-22T17:00:00+00:00,2.06,20.1,0.35,7.09,72.9
2026-05-22T18:00:00+00:00,2.02,22.8,0.36,6.88,66.6
2026-05-22T19:00:00+00:00,2.2,22.1,0.26,6.73,69.1
2026-05-22T20:00:00+00:00,2.17,21.3,0.27,6.76,64.5
2026-05-22T21:00:00+00:00,2.01,23.7,0.3,6.64,70.2
2026-05-22T22:00:00+00:00,2.23,21.1,0.27,6.7,62.4
2026-05-22T23:00:00+00:00,1.93,19.7,0.34,6.64,69.6
2026-05-23T00:00:00+00:00,2.11,22.7,0.28,6.73,67.4
2026-05-23T01:00:00+00:00,2.15,22.3,0.31,6.75,62.8
2026-05-23T02:00:00+00:00,1.9,21.7,0.24,6.9,66.4
2026-05-23T03:00:00+00:00,1.92,20.8,0.3,7.06,67.3
2026-05-23T04:00:00+00:00,1.76,22.8,0.32,7.19,75.8
2026-05-23T05:00:00+00:00,1.93,18.3,0.26,7.23,67.3
2026-05-23T06:00:00+00:00,1.85,22.3,0.22,7.34,71.7
2026-05-23T07:00:00+00:00,1.83,19.8,0.25,7.54,72.7
2026-05-23T08:00:00+00:00,1.72,19.6,0.3,7.49,67.6
2026-05-23T09:00:00+00:00,1.6,17.7,0.31,7.63,64.2
2026-05-23T10:00:00+00:00,1.6,16.4,0.35,7.5,59.7
2026-05-23T11:00:00+00:00,1.79,17.1,0.35,7.54,56.6
2026-05-23T12:00:00+00:00,1.73,15.3,0.27,7.56,55.4
2026-05-23T13:00:00+00:00,1.89,15.4,0.32,7.36,58.3
2026-05-23T14:00:00+00:00,1.71,15.0,0.28,7.31,47.4
2026-05-23T15:00:00+00:00,1.68,13.4,0.34,7.3,50.2
2026-05-23T16:00:00+00:00,1.57,11.9,0.28,7.14,43.6
2026-05-23T17:00:00+00:00,1.75,11.1,0.29,7.07,38.6
2026-05-23T18:00:00+00:00,1.78,11.8,0.3,6.8,40.6
2026-05-23T19:00:00+00:00,1.53,11.4,0.28,6.74,50.3
2026-05-23T20:00:00+00:00,1.55,11.8,0.22,6.58,42.1
2026-05-23T21:00:00+00:00,1.47,11.8,0.29,6.56,33.4
2026-05-23T22:00:00+00:00,1.57,8.5,0.33,6.54,46.5
2026-05-23T23:00:00+00:00,1.42,10.5,0.33,6.66,45.3
2026-05-24T00:00:00+00:00,1.62,11.5,0.29,6.63,49.4
2026-05-24T01:00:00+00:00,1.37,9.5,0.28,6.59,54.1
2026-05-24T02:00:00+00:00,1.26,11.8,0.32,6.73,53.5
2026-05-24T03:00:00+00:00,1.31,11.2,0.31,6.89,56.6
2026-05-24T04:00:00+00:00,1.25,11.8,0.28,7.03,57.1
2026-05-24T05:00:00+00:00,1.4,11.1,0.32,7.13,54.5
2026-05-24T06:00:00+00:00,1.36,11.1,0.26,7.23,53.2
2026-05-24T07:00:00+00:00,1.27,9.8,0.3,7.38,61.1
2026-05-24T08:00:00+00:00,1.23,8.6,0.26,7.46,61.9
2026-05-24T09:00:00+00:00,1.19,7.8,0.36,7.6,57.2
2026-05-24T10:00:00+00:00,1.06,9.7,0.33,7.54,53.3
2026-05-24T11:00:00+00:00,1.15,5.3,0.24,7.53,60.4
2026-05-24T12:00:00+00:00,1.18,6.5,0.31,7.46,62.1
2026-05-24T13:00:00+00:00,1.26,8.2,0.23,7.3,53.3
2026-05-24T14:00:00+00:00,1.18,3.6,0.24,7.29,60.6
2026-05-24T15:00:00+00:00,1.38,6.2,0.35,7.13,47.6
2026-05-24T16:00:00+00:00,1.03,5.6,0.33,7.02,48.9
2026-05-24T17:00:00+00:00,0.94,5.3,0.31,6.97,53.4
2026-05-24T18:00:00+00:00,1.12,4.9,0.25,6.74,60.4
2026-05-24T19:00:00+00:00,1.08,2.2,0.26,6.64,54.3
2026-05-24T20:00:00+00:00,1.18,6.1,0.47,6.56,61.9
2026-05-24T21:00:00+00:00,1.16,6.9,0.19,6.43,64.4
2026-05-24T22:00:00+00:00,0.98,6.5,0.26,6.55,61.5
2026-05-24T23:00:00+00:00,1.01,9.3,0.38,6.52,69.5
2026-05-25T00:00:00+00:00,1.08,6.4,0.37,6.53,65.1
2026-05-25T01:00:00+00:00,1.07,7.6,0.25,6.63,78.6
2026-05-25T02:00:00+00:00,0.97,9.7,0.33,6.74,71.1
2026-05-25T03:00:00+00:00,1.06,10.2,0.29,6.9,76.2
2026-05-25T04:00:00+00:00,0.96,10.7,0.32,7.02,83.5
2026-05-25T05:00:00+00:00,1.1,9.2,0.27,7.13,81.4
2026-05-25T06:00:00+00:00,1.06,10.0,0.26,7.26,77.3
2026-05-25T07:00:00+00:00,1.0,10.4,0.38,7.42,86.6
2026-05-25T08:00:00+00:00,1.02,10.6,0.31,7.42,89.1
2026-05-25T09:00:00+00:00,1.21,9.3,0.33,7.44,89.3
2026-05-25T10:00:00+00:00,0.96,12.1,0.32,7.56,88.4
2026-05-25T11:00:00+00:00,0.99,10.0,0.33,7.43,85.4
2026-05-25T12:00:00+00:00,1.03,11.4,0.38,7.45,82.7
2026-05-25T13:00:00+00:00,3.61,33.1,6.28,7.32,100.0
2026-05-25T14:00:00+00:00,3.85,37.6,6.6,7.27,100.0
2026-05-25T15:00:00+00:00,3.83,34.8,7.45,7.16,100.0
2026-05-25T16:00:00+00:00,4.03,36.0,8.23,6.95,100.0
2026-05-25T17:00:00+00:00,3.96,36.3,7.59,6.91,100.0
2026-05-25T18:00:00+00:00,3.61,33.0,6.78,6.78,100.0
2026-05-25T19:00:00+00:00,3.59,32.7,7.55,6.65,100.0
2026-05-25T20:00:00+00:00,3.58,33.3,6.16,6.57,100.0
2026-05-25T21:00:00+00:00,3.15,33.5,5.86,6.46,100.0
2026-05-25T22:00:00+00:00,3.37,33.6,6.76,6.58,100.0
2026-05-25T23:00:00+00:00,3.25,36.8,5.86,6.57,100.0
2026-05-26T00:00:00+00:00,2.81,34.6,5.78,6.64,100.0
2026-05-26T01:00:00+00:00,3.01,28.8,5.93,6.57,100.0
2026-05-26T02:00:00+00:00,2.8,30.8,5.02,6.72,100.0
2026-05-26T03:00:00+00:00,2.75,34.6,4.35,6.95,100.0
2026-05-26T04:00:00+00:00,0.98,19.9,0.28,6.95,95.8
2026-05-26T05:00:00+00:00,1.23,18.9,0.3,7.09,100.0
2026-05-26T06:00:00+00:00,1.21,19.5,0.27,7.31,100.0
2026-05-26T07:00:00+00:00,1.29,20.2,0.37,7.36,87.2
2026-05-26T08:00:00+00:00,1.24,19.8,0.3,7.47,100.0
2026-05-26T09:00:00+00:00,1.14,20.9,0.18,7.42,91.3
2026-05-26T10:00:00+00:00,1.14,22.3,0.35,7.54,93.2
2026-05-26T11:00:00+00:00,1.34,21.9,0.29,7.58,87.5
2026-05-26T12:00:00+00:00,1.37,20.7,0.29,7.42,88.6
2026-05-26T13:00:00+00:00,1.26,21.4,0.3,7.35,96.5
2026-05-26T14:00:00+00:00,1.39,24.6,0.26,7.28,80.4
2026-05-26T15:00:00+00:00,1.35,20.9,0.32,7.13,76.6
2026-05-26T16:00:00+00:00,1.59,19.9,0.29,7.03,71.7
2026-05-26T17:00:00+00:00,1.38,21.1,0.34,6.88,67.0
2026-05-26T18:00:00+00:00,1.37,21.7,0.31,6.82,73.3
2026-05-26T19:00:00+00:00,1.46,20.3,0.32,6.75,67.3
2026-05-26T20:00:00+00:00,1.42,21.3,0.3,6.67,70.9
2026-05-26T21:00:00+00:00,1.47,22.1,0.36,6.59,67.9
2026-05-26T22:00:00+00:00,1.53,22.2,0.34,6.49,73.6
2026-05-26T23:00:00+00:00,1.52,24.7,0.3,6.59,69.2
2026-05-27T00:00:00+00:00,1.66,26.2,0.29,6.64,72.0
2026-05-27T01:00:00+00:00,1.65,27.2,0.35,6.72,65.8
2026-05-27T02:00:00+00:00,1.62,25.3,0.33,6.72,72.7
2026-05-27T03:00:00+00:00,1.71,25.9,0.29,6.93,72.3
2026-05-27T04:00:00+00:00,1.59,24.8,0.26,7.06,77.1
2026-05-27T05:00:00+00:00,1.7,26.6,0.31,7.14,67.1
2026-05-27T06:00:00+00:00,1.73,27.6,0.25,7.31,71.2
2026-05-27T07:00:00+00:00,1.72,24.9,0.27,7.43,69.7
2026-05-27T08:00:00+00:00,1.86,27.0,0.28,7.37,69.9
2026-05-27T09:00:00+00:00,1.86,25.4,0.26,7.5,64.4
2026-05-27T10:00:00+00:00,1.8,27.8,0.34,7.55,60.9
2026-05-27T11:00:00+00:00,1.81,24.9,0.32,7.55,61.4
2026-05-27T12:00:00+00:00,1.81,23.9,0.29,7.55,56.7
2026-05-27T13:00:00+00:00,1.85,22.1,0.33,7.53,48.7
2026-05-27T14:00:00+00:00,1.93,23.8,0.3,7.28,52.1
2026-05-27T15:00:00+00:00,1.98,22.9,0.34,7.2,48.0
2026-05-27T16:00:00+00:00,1.84,21.5,0.32,7.13,46.9
2026-05-27T17:00:00+00:00,1.82,22.4,0.32,6.91,56.6
2026-05-27T18:00:00+00:00,1.95,21.8,0.38,6.81,41.4
2026-05-27T19:00:00+00:00,1.94,19.2,0.24,6.7,46.8
2026-05-27T20:00:00+00:00,2.08,20.7,0.34,6.67,46.0
2026-05-27T21:00:00+00:00,2.16,21.9,0.22,6.62,42.0
2026-05-27T22:00:00+00:00,2.07,23.7,0.34,6.6,39.5
2026-05-27T23:00:00+00:00,2.09,20.4,0.29,6.68,48.3
2026-05-28T00:00:00+00:00,1.95,19.6,0.35,6.64,40.4
2026-05-28T01:00:00+00:00,2.1,19.5,0.27,6.87,55.0
2026-05-28T02:00:00+00:00,2.14,20.3,0.42,6.85,60.9
2026-05-28T03:00:00+00:00,2.13,21.7,0.19,6.99,62.2
2026-05-28T04:00:00+00:00,2.13,22.0,0.31,7.11,62.1
2026-05-28T05:00:00+00:00,2.17,21.6,0.28,7.29,61.6
2026-05-28T06:00:00+00:00,2.06,23.0,0.31,7.4,60.7
2026-05-28T07:00:00+00:00,2.28,20.5,0.22,7.58,72.1
2026-05-28T08:00:00+00:00,2.1,19.7,0.31,7.5,61.8
2026-05-28T09:00:00+00:00,2.16,19.5,0.3,7.6,61.6
2026-05-28T10:00:00+00:00,2.19,18.6,0.22,7.69,59.8
2026-05-28T11:00:00+00:00,2.19,18.2,0.29,7.52,52.5
2026-05-28T12:00:00+00:00,2.32,14.8,0.34,7.56,49.8
2026-05-28T13:00:00+00:00,2.25,15.4,0.28,7.54,54.8
2026-05-28T14:00:00+00:00,1.99,14.9,0.26,7.43,53.1
2026-05-28T15:00:00+00:00,2.29,12.4,0.34,7.26,52.5
2026-05-28T16:00:00+00:00,2.22,15.8,0.26,7.19,49.7
2026-05-28T17:00:00+00:00,2.14,10.9,0.36,6.91,49.7
2026-05-28T18:00:00+00:00,2.15,15.6,0.25,6.88,55.0
2026-05-28T19:00:00+00:00,2.22,9.6,0.28,6.96,51.6
2026-05-28T20:00:00+00:00,2.17,11.7,0.33,6.86,56.9
2026-05-28T21:00:00+00:00,2.04,11.9,0.3,6.71,60.6
2026-05-28T22:00:00+00:00,2.13,11.1,0.39,6.67,64.7
2026-05-28T23:00:00+00:00,2.25,10.3,0.29,6.7,66.9
2026-05-29T00:00:00+00:00,2.26,11.5,0.28,6.87,68.2
2026-05-29T01:00:00+00:00,2.19,8.6,0.3,6.95,73.0
2026-05-29T02:00:00+00:00,2.08,12.2,0.33,6.98,81.0
2026-05-29T03:00:00+00:00,2.15,11.2,0.3,7.12,85.5
2026-05-29T04:00:00+00:00,2.04,9.8,0.24,7.17,82.2
2026-05-29T05:00:00+00:00,2.03,9.1,0.23,7.34,74.6
2026-05-29T06:00:00+00:00,2.04,8.7,0.28,7.52,79.4
2026-05-29T07:00:00+00:00,1.94,10.6,0.23,7.53,83.8
2026-05-29T08:00:00+00:00,1.9,6.5,0.24,7.68,84.4
2026-05-29T09:00:00+00:00,2.01,10.2,0.28,7.69,96.6
2026-05-29T10:00:00+00:00,2.01,10.0,0.43,7.75,88.2
2026-05-29T11:00:00+00:00,1.87,7.8,0.39,7.7,88.1
2026-05-29T12:00:00+00:00,2.04,7.6,0.3,7.62,79.7
2026-05-29T13:00:00+00:00,1.98,6.1,0.32,7.62,77.7
2026-05-29T14:00:00+00:00,1.92,4.2,0.34,7.53,82.5
2026-05-29T15:00:00+00:00,1.91,6.5,0.29,7.27,82.7
2026-05-29T16:00:00+00:00,1.88,3.8,0.29,7.28,78.1
2026-05-29T17:00:00+00:00,1.97,6.1,0.41,7.11,72.7
2026-05-29T18:00:00+00:00,1.85,4.4,0.36,6.94,77.5
2026-05-29T19:00:00+00:00,1.87,5.6,0.4,6.86,83.1
2026-05-29T20:00:00+00:00,1.79,6.3,0.31,6.91,82.0
2026-05-29T21:00:00+00:00,1.82,5.5,0.37,6.83,87.0
2026-05-29T22:00:00+00:00,1.7,5.2,0.39,6.77,87.9
2026-05-29T23:00:00+00:00,1.75,6.4,0.25,6.85,83.1
2026-05-30T00:00:00+00:00,1.55,7.7,0.27,6.93,94.8
2026-05-30T01:00:00+00:00,1.67,8.9,0.3,6.98,91.3
2026-05-30T02:00:00+00:00,1.8,8.5,0.29,7.09,90.9
2026-05-30T03:00:00+00:00,1.67,5.7,0.36,7.17,100.0
2026-05-30T04:00:00+00:00,4.21,34.1,6.64,7.27,100.0
2026-05-30T05:00:00+00:00,4.9,34.5,6.94,7.4,100.0
2026-05-30T06:00:00+00:00,4.57,35.0,8.04,7.56,100.0
2026-05-30T07:00:00+00:00,4.76,38.5,8.18,7.71,100.0
2026-05-30T08:00:00+00:00,4.77,35.6,7.57,7.72,100.0
2026-05-30T09:00:00+00:00,4.97,40.4,9.11,7.79,100.0
2026-05-30T10:00:00+00:00,4.8,43.0,9.02,7.82,100.0
2026-05-30T11:00:00+00:00,4.58,41.4,9.25,7.75,100.0
2026-05-30T12:00:00+00:00,4.67,40.2,8.49,7.8,100.0
2026-05-30T13:00:00+00:00,4.6,38.5,8.28,7.71,100.0
2026-05-30T14:00:00+00:00,4.37,35.5,7.33,7.56,100.0
2026-05-30T15:00:00+00:00,4.21,32.7,8.1,7.56,100.0
2026-05-30T16:00:00+00:00,4.2,34.8,6.45,7.31,100.0
2026-05-30T17:00:00+00:00,3.86,32.9,6.5,7.27,100.0
2026-05-30T18:00:00+00:00,3.78,30.7,6.7,7.14,100.0
2026-05-30T19:00:00+00:00,3.37,29.6,5.71,7.07,100.0
2026-05-30T20:00:00+00:00,3.56,28.9,5.49,6.95,100.0
2026-05-30T21:00:00+00:00,3.29,29.9,5.28,6.82,100.0
2026-05-30T22:00:00+00:00,1.33,13.9,0.25,6.89,68.5
2026-05-30T23:00:00+00:00,2.58,30.4,4.68,6.84,97.2
